LifetimePolicyReference,PolicyReference,PriorPolicyRef,EclipsePolicyID,PriorEclipsePolicyID,GroupClass,PlacingBasis,SubClassCode,SubClass,StatsMinorClassCode,StatsMinorClassDescription,InceptionDate,ExpiryDate,RenewalDate,Territory,YOA,Limit_100Pct_USD,GNWP,GGTP,GGWP,Inc,Inc_Cat,Exposure,LeaderStatus,LinePct,LeaderLinePct,BrokerUltimateName,XS_100Pct_USD,Ded_100Pct_USD,ClaimCount,PLR,RARC,GrossGrossModelPrice,GrossNetModelPrice,GrossGrossTechnicalPrice,GrossNetTechnicalPrice,EffectiveLine,Inc_ExCat,Full_Inc_ExCat,Full_GNWP,PricingStrength,PricingStrength2,BrokerFeePct,YOA_cat,Excess,Attachment,CLR_Cat,CLR_ExCat,ClaimFrequency,ILR_Cat,ILR_ExCat,ModelToActualRto,ModelToTechnicalRto,PLR_ex_adj,PLR_band,PLR_band_ex_adj,YOA_recent
KD577S12A000,KD577S12A000,,516178,-1,D&O WW,OM,90422,PHARMACEUTICALS / BIO-TECHNOLOGY,DT,D & O PUBLIC - 1 A SIDE,2012-06-27,2013-06-26,2013-06-27,CONNECTICUT,2012.0,10000000.0,18040.0,20000.0,22562.5,0.0,0.0,5000000.0,FOLLOW,50.0,50.0,MARSH,115000000.0,0.0,0.0,0.619,0.0,54424.5,43515.49,20000.0,15991.14,0.5,0.0,0.0,36080.0,1.128125,0.128125,20.044321329639892,2012,Excess,115000000.0,0.0,0.0,0.0,0.0,0.0,2.4121662049861494,2.721225,1.684438275,Lower Middle,Upper Quantile,History
KF037E06B000,KF037E16B000,KF037E15B000,738915,695859,D&O WW,OM,90428,TRANSPORT,DQ,D & O PUBLIC,2016-11-01,2017-10-31,2017-11-01,QUEBEC,2016.0,30000000.0,24227.2818,24990.0,25100.789,0.0,0.0,4998000.0,FOLLOW,16.66,16.67,MARSH,40000000.0,2500000.0,0.0,0.71,0.0,17259.59,16658.96,24990.0,24120.35,0.1666,0.0,0.0,145421.85954381753,1.0044333333333333,0.00443333333333336,3.479998975331011,2016,Excess,42500000.0,0.0,0.0,0.0,0.0,0.0,0.6876114531698585,0.6906598639455782,0.4903685034013605,Upper Middle,Upper Middle,Recent
KF908L20A000,KF908L20A000,,956146,-1,D&O WW,OM,90420,MINING,DP,D & O PRIVATE,2020-10-28,2021-10-27,2021-10-28,AUSTRALIA,2020.0,34425498.7184,20626.50243872,17409.67912448,24373.55087312,0.0,0.0,3442549.87184,FOLLOW,10.0,20.0,WILLIS,34425498.7184,0.0,0.0,0.552,0.0,6185.73,5234.77,17409.68,14733.22,0.1,0.0,0.0,206265.02438719998,1.400000005677761,0.40000000567776106,15.373420368274592,2020,Excess,34425498.7184,0.0,0.0,0.0,0.0,0.0,0.2537886265403306,0.35530406072943327,0.19612784152264717,Lower Middle,Lower Middle,Recent
KE615S16A000,KE615S18A000,KE615S17A000,847924,785104,D&O WW,OM,90429,UTILITIES,DQ,D & O PUBLIC,2018-10-01,2019-09-30,2019-10-01,GERMANY,2018.0,112317062.0853,20800.299983644334,22463.41241706,25212.4848286598,0.0,0.0,11231706.20853,FOLLOW,10.0,10.0,ARTHUR J. GALLAGHER & CO.,224634124.1706,0.0,1.0,0.696,0.075,20242.45,16700.03,22463.41,18532.32,0.09999999999999999,0.0,0.0,208002.99983644337,1.1223799999999997,0.1223799999999998,17.500000000000004,2018,Excess,224634124.1706,0.0,0.0,48.07622970756762,0.0,0.0,0.8028740577362605,0.9011298818834719,0.6271863977908964,Upper Middle,Upper Quantile,Recent
KF894Z20A000,KF894Z20A000,,952336,-1,D&O WW,OM,90407,CONSTRUCTION / BUILDING,DQ,D & O PUBLIC,2020-09-30,2021-09-29,2021-09-30,UNITED KINGDOM,2020.0,30890000.0,29067.5338638,21892.54614,30649.564596,0.0,0.0,4633500.0,FOLLOW,15.0,20.0,WILLIS,92670000.0,0.0,0.0,0.552,0.0,8502.72,8063.83,21892.55,20762.52,0.15,0.0,0.0,193783.559092,1.4000000000000001,0.4000000000000001,5.16167440892934,2020,Excess,92670000.0,0.0,0.0,0.0,0.0,0.0,0.27741731773604605,0.3883841763522294,0.21438806534643065,Lower Middle,Lower Middle,Recent
KC997A12A000,KC997A13A000,KC997A12A000,548566,502350,D&O WW,OM,90422,PHARMACEUTICALS / BIO-TECHNOLOGY,DT,D & O PUBLIC - 1 A SIDE,2013-03-01,2014-02-28,2014-03-01,UNITED KINGDOM,2013.0,30000000.0,37349.164,40005.0,37404.675,0.0,0.0,8001000.0,FOLLOW,26.67,40.0,MARSH,270000000.0,0.0,0.0,0.7978,0.0,27144.73,27104.44,40005.0,39945.63,0.2667,0.0,0.0,140041.85976752907,0.935,-0.06499999999999993,0.14840658286700004,2013,Excess,270000000.0,0.0,0.0,0.0,0.0,0.0,0.7257042067602512,0.6785334333208349,0.5413339731033621,Upper Quantile,Upper Middle,History
KF842N20A000,KF842N20A000,,947689,-1,D&O WW,OM,90422,PHARMACEUTICALS / BIO-TECHNOLOGY,DT,D & O PUBLIC - 1 A SIDE,2020-08-13,2021-08-12,2021-08-13,IRELAND (EIRE),2020.0,11500000.0,164395.5401,108260.5432,164424.193,0.0,0.0,3499450.0,LEAD,30.43,30.43,WILLIS,98500000.0,0.0,1.0,0.508,0.0,47069.73,47061.54,108260.54,108241.71,0.3043,0.0,0.0,540241.6697338154,1.5187822648944551,0.5187822648944551,0.017426206859949556,2020,Excess,98500000.0,0.0,0.0,6.0828900795709595,0.0,0.0,0.28627009895070615,0.4347819621073385,0.22086923675052797,Lower quantile,Lower Middle,Recent
KE688B08W000,KE688B10W000,KE688B09W000,431282,388646,D&O WW,Binder,90409,DIVERSIFIED INDUSTRIES,DO,D & O GENERAL,2010-07-01,2011-06-30,2011-07-01,SOUTH AFRICA,2010.0,11510791.367,40950.68691864,46579.01481364,63985.44888184,4624.035306,0.0,4604316.5468,LEAD,40.0,80.0,SAFEONLINE,0.0,0.0,1.0,0.517,0.0,0.0,0.0,46579.01,29810.57,0.39999999999999997,4624.035306,11560.088265,102376.7172966,1.3736969134671944,0.37369691346719447,36.00000057159496,2010,Primary,0.0,0.0,0.0010042826680137153,24.419614791487625,0.0,0.11291716095475858,0.0,0.0,0.0,Lower quantile,Lower quantile,History
KD495X12A000,KD495X12A000,,496670,-1,D&O WW,OM,90423,PROPERTY / REAL ESTATE,DN,D & O NOT PROFIT,2012-01-01,2012-12-31,2013-01-01,TURKS & CAICOS,2012.0,1000000.0,4650.0,5000.0,6000.0,0.0,0.0,1000000.0,LEAD,100.0,100.0,TYSER,0.0,5000.0,0.0,0.5819,0.0,1401.0,1085.78,5000.0,3875.0,1.0,0.0,0.0,4650.0,1.2,0.2,22.499999999999996,2012,Primary,5000.0,0.0,0.0,0.0,0.0,0.0,0.2335,0.2802,0.16304838,Lower Middle,Lower Middle,History
KD700C14C000,KD700C14C000,,648630,-1,D&O WW,OM,90411,ENGINEERING,DT,D & O PUBLIC - 1 A SIDE,2014-10-17,2015-10-16,2015-10-17,CALIFORNIA,2014.0,25000000.0,19129.4999,21255.0,21254.9999,0.0,0.0,7085000.0,LEAD,28.34,28.34,MARSH,225000000.0,0.0,3.0,0.6529,0.0,0.0,0.0,21255.0,19129.5,0.2834,0.0,0.0,67499.99964714184,0.9999999952952247,-4.7047753992832895e-09,10.000000047047752,2014,Excess,225000000.0,0.0,0.0,156.82584571905093,0.0,0.0,0.0,0.0,0.0,Upper Middle,Lower quantile,History
KE254Z03A1000,KE254Z13A000,KE254Z12A000,557818,509948,D&O WW,OM,90419,MEDIA / PUBLISHING,DN,D & O NOT PROFIT,2013-04-30,2014-04-29,2014-04-30,DISTRICT OF COLUMBIA,2013.0,10000000.0,62100.0,55555.5,69000.0,1858.75,0.0,5000000.0,LEAD,50.0,50.0,PARAGON INTERNATIONAL INSURANCE BROKERS,0.0,500000.0,3.0,0.6006,0.25,11375.5,10237.95,55555.5,49999.95,0.5,1858.75,3717.5,124200.0,1.242001242001242,0.242001242001242,9.999999999999998,2013,Primary,500000.0,0.0,0.00037175,48.309178743961354,0.0,0.029931561996779387,0.1648623188405797,0.20475920475920475,0.12297837837837838,Lower Middle,Lower quantile,History
KD701K13A000,KD701K13A000,,551177,-1,D&O WW,OM,90410,ELECTRONIC HARDWARE,DT,D & O PUBLIC - 1 A SIDE,2013-03-25,2014-07-01,2014-07-02,UNITED KINGDOM,2013.0,12356000.0,3879.1662,4702.0189624,5172.2216,0.0,0.0,2471200.0,FOLLOW,20.0,20.0,MARSH,61780000.0,0.0,0.0,0.6781,0.0,3225.16,2418.87,4702.02,3526.51,0.2,0.0,0.0,19395.831,1.100000157668441,0.100000157668441,25.0,2013,Excess,61780000.0,0.0,0.0,0.0,0.0,0.0,0.6235541029409877,0.6859094601894504,0.46511520495446634,Upper Middle,Upper Middle,History
KB130E13B000,KB130E17B000,KB130E16B000,784889,746429,D&O WW,OM,90419,MEDIA / PUBLISHING,DQ,D & O PUBLIC,2017-12-01,2018-11-30,2018-12-01,SOUTH AFRICA,2017.0,100000000.0,8014.0301,8300.0,8026.515,0.0,0.0,8300000.0,FOLLOW,8.3,28.79,LOCKTON,200000000.0,250000.0,0.0,0.771,0.0,10626.99,10610.46,8300.0,8287.09,0.083,0.0,0.0,96554.57951807228,0.9670500000000001,-0.03294999999999996,0.1555457131768967,2017,Excess,200250000.0,0.0,0.0,0.0,0.0,0.0,1.32398556534187,1.2803602409638555,0.9871577457831326,Upper Quantile,Upper Quantile,Recent
KE746Q03A000,KE746Q20A000,KE746Q19A000,935709,891083,D&O WW,OM,90406,COMPUTER SERVICES / SUPPORT,DT,D & O PUBLIC - 1 A SIDE,2020-08-01,2021-07-31,2021-08-01,WORLDWIDE,2020.0,10000000.0,22698.66,13497.0,23657.885,0.0,0.0,5000000.0,LEAD,50.0,50.0,AON,90000000.0,0.0,0.0,0.441,1.682,3342.5,3206.98,13497.0,12949.76,0.5,0.0,0.0,45397.32,1.7528254426909682,0.7528254426909683,4.054567853381652,2020,Excess,90000000.0,0.0,0.0,0.0,0.0,0.0,0.14128481899375198,0.24764762539823665,0.10921260280062237,Lower quantile,Lower quantile,Recent
KC556V09A000,KC556V11A000,KC556V10A000,488254,448346,D&O WW,OM,90415,INDUSTRIAL,DQ,D & O PUBLIC,2011-10-31,2012-10-30,2012-10-31,JERSEY,2011.0,100000000.0,11560.0,10000.0,13600.0,0.0,0.0,10000000.0,FOLLOW,10.0,20.0,WILLIS,200000000.0,250000.0,0.0,0.5048,-0.14,11338.5,9637.73,10000.0,8500.0,0.1,0.0,0.0,115600.0,1.36,0.36,15.000000000000002,2011,Excess,200250000.0,0.0,0.0,0.0,0.0,0.0,0.8337132352941177,1.13385,0.57236748,Lower quantile,Upper Quantile,History
KD653D12A000,KD653D12A000,,534869,-1,D&O WW,OM,90418,LEISURE / HOTELS / ENTERTAINMENT,DT,D & O PUBLIC - 1 A SIDE,2012-12-01,2013-11-30,2013-12-01,HONG KONG,2012.0,25000000.0,18750.0,20000.0,25000.0,0.0,0.0,5000000.0,FOLLOW,20.0,40.0,MARSH,100000000.0,0.0,0.0,0.5586,0.0,4989.8,3742.35,20000.0,15000.0,0.2,0.0,0.0,93750.0,1.25,0.25,25.0,2012,Excess,100000000.0,0.0,0.0,0.0,0.0,0.0,0.19959200000000002,0.24949000000000002,0.139365114,Lower Middle,Lower Middle,History
KD555G12A000,KD555G14A000,KD555G13A000,640207,579382,D&O WW,OM,90420,MINING,DQ,D & O PUBLIC,2014-09-30,2015-11-30,2015-12-01,AUSTRALIA,2014.0,34425498.7184,5497.81282616,6319.32780444,6319.32780444,0.0,0.0,5738730.63635728,FOLLOW,16.67,20.0,WILLIS,34425498.7184,34425.4987184,0.0,0.6529,-0.1,17140.9,14912.58,6319.33,5497.82,0.16670000000000001,0.0,0.0,32980.28090077984,1.0,0.0,13.000037404339082,2014,Excess,34459924.217118405,0.0,0.0,0.0,0.0,0.0,2.7124562185168957,2.7124552761131326,1.7709620497742644,Upper Middle,Upper Quantile,History
KD704S13A000,KD704S14A000,KD704S13A000,609558,551966,D&O WW,OM,90422,PHARMACEUTICALS / BIO-TECHNOLOGY,DT,D & O PUBLIC - 1 A SIDE,2014-04-01,2015-03-31,2015-04-01,WORLDWIDE,2014.0,12356000.0,3705.31728,4117.0192,4117.0192,0.0,0.0,2058509.6,FOLLOW,16.66,16.67,MARSH,24712000.0,0.0,0.0,0.6529,0.0,1847.72,1662.95,4117.02,3705.32,0.1666,0.0,0.0,22240.800000000003,1.0,0.0,9.999999999999986,2014,Excess,24712000.0,0.0,0.0,0.0,0.0,0.0,0.4488004330900376,0.4488003458812442,0.2930217458258643,Upper Middle,Lower Middle,History
KD037G11A000,KD037G13A000,KD037G12A000,551981,506475,D&O WW,OM,90428,TRANSPORT,DT,D & O PUBLIC - 1 A SIDE,2013-04-01,2014-03-31,2014-04-01,UNITED KINGDOM,2013.0,9267000.0,2699.786,2780.1,2841.88,0.0,0.0,1853400.0,LEAD,20.0,20.0,MARSH,24712000.0,0.0,0.0,0.7297,0.0,1401.42,1331.35,2780.1,2641.1,0.2,0.0,0.0,13498.93,1.0222222222222224,0.022222222222222296,5.000000000000004,2013,Excess,24712000.0,0.0,0.0,0.0,0.0,0.0,0.49313130744436784,0.5040897809431316,0.3678343131542032,Upper Quantile,Upper Middle,History
KD488V11A000,KD488V14A000,KD488V12A000,601291,522265,D&O WW,Re,90427,TELECOMMUNICATIONS,DQ,D & O PUBLIC,2014-02-09,2015-02-08,2015-02-09,WORLDWIDE,2014.0,50000000.0,5250.0,7000.0,7000.0,3898.09,0.0,5000000.0,FOLLOW,10.0,40.0,MARSH,100000000.0,0.0,2.0,0.6529,0.0,6517.0,4887.75,7000.0,5250.0,0.1,3898.09,38980.9,52500.0,1.0,0.0,25.0,2014,Excess,100000000.0,0.0,0.000779618,380.9523809523809,0.0,0.7424933333333333,0.931,0.931,0.6078499,Upper Middle,Upper Quantile,History
KD502N12A000,KD502N20A000,KD502N19A000,916903,866978,D&O WW,OM,90425,SPECIALTY / FINANCE / PROFESSIONAL SERVI,DP,D & O PRIVATE,2020-02-08,2021-02-07,2021-02-08,UNITED KINGDOM,2020.0,6178000.0,12059.456,9269.4712,15074.32,0.0,0.0,6178000.0,LEAD,100.0,100.0,THB GROUP,12356000.0,30890.0,0.0,0.475,0.4145,2568.81,2055.05,9269.47,7415.58,1.0,0.0,0.0,12059.456,1.6262330045321247,0.6262330045321247,19.999999999999996,2020,Excess,12386890.0,0.0,0.0,0.0,0.0,0.0,0.170409676854412,0.27712587666824534,0.13163479141741652,Lower quantile,Lower quantile,Recent
KD769L13A000,KD769L14A000,KD769L13A000,629400,574986,D&O WW,OM,90426,SUPPORT SERVICES,DT,D & O PUBLIC - 1 A SIDE,2014-09-01,2015-08-31,2015-09-01,CALIFORNIA,2014.0,10000000.0,7872.06,10500.0,10500.0,0.0,0.0,2100000.0,FOLLOW,21.0,23.0,MARSH,75000000.0,0.0,1.0,0.6529,0.0,7079.1,5307.34,10500.0,7872.06,0.21,0.0,0.0,37486.0,1.0,0.0,25.027999999999995,2014,Excess,75000000.0,0.0,0.0,127.03155209690983,0.0,0.0,0.6742,0.6742,0.44018518000000006,Upper Middle,Upper Middle,History
KF077H17A000,KF077H19A000,KF077H18A000,885729,820348,D&O WW,OM,90415,INDUSTRIAL,DS,D & O GENERAL - 1 A SIDE,2019-05-01,2020-04-30,2020-05-01,ONTARIO,2019.0,10000000.0,14237.21,19708.0,19008.46,0.0,0.0,10000000.0,LEAD,100.0,100.0,LOCKTON,50000000.0,0.0,0.0,0.547,0.0363,13484.0,10099.44,19708.0,14761.17,1.0,0.0,0.0,14237.21,0.9645047696366957,-0.035495230363304285,25.10066570358672,2019,Excess,50000000.0,0.0,0.0,0.0,0.0,0.0,0.709368354932488,0.6841891617617212,0.3742514714836615,Lower Middle,Upper Middle,Recent
KD478K12A000,KD478K12A000,,494907,-1,D&O WW,Binder,90409,DIVERSIFIED INDUSTRIES,DP,D & O PRIVATE,2012-01-01,2012-12-31,2013-01-01,UNITED KINGDOM,2012.0,12356000.0,173902.54504,241921.8308,248432.2072,6755.902476,0.0,12356000.0,LEAD,100.0,100.0,BRIT INSURANCE SERVICES,0.0,0.0,1.0,0.68,0.0,0.0,0.0,241921.83,169345.28,1.0,6755.902476,6755.902476,173902.54504,1.0269110744510785,0.02691107445107847,30.000000000000004,2012,Primary,0.0,0.0,0.000546771,5.750347125569589,0.0,0.03884878438349507,0.0,0.0,0.0,Upper Middle,Lower quantile,History
KD877Q14A000,KD877Q17A000,KD877Q16A000,747858,715316,D&O WW,OM,90425,SPECIALTY / FINANCE / PROFESSIONAL SERVI,DQ,D & O PUBLIC,2017-03-01,2018-02-28,2018-03-01,UNITED KINGDOM,2017.0,123560000.0,9267.0,12356.0,9267.0,0.0,0.0,12356000.0,FOLLOW,10.0,10.0,ARTHUR J. GALLAGHER & CO.,123560000.0,0.0,0.0,0.994,0.0,8415.67,8415.67,12356.0,12356.0,0.1,0.0,0.0,92670.0,0.75,-0.25,0.0,2017,Excess,123560000.0,0.0,0.0,0.0,0.0,0.0,0.9081331606776735,0.6810998705082552,0.6770132712852056,Upper Quantile,Upper Quantile,Recent
KC557E09A000,KC557E13A000,KC557E12A000,587640,536305,D&O WW,OM,90418,LEISURE / HOTELS / ENTERTAINMENT,DP,D & O PRIVATE,2013-12-08,2014-12-07,2014-12-08,GERMANY,2013.0,3369511.8625590005,13883.792837019146,13478.047450236001,17914.57140260535,0.0,0.0,3369511.8625590005,LEAD,100.0,100.0,MILLER INSURANCE SERVICES,0.0,16847.559312795,0.0,0.5612,0.0,2668.65,2068.21,13478.05,10445.49,1.0,0.0,0.0,13883.792837019146,1.3291666666666666,0.32916666666666655,22.500000000000007,2013,Primary,16847.559312795,0.0,0.0,0.0,0.0,0.0,0.1489653277226545,0.19799971064063424,0.11111743761152394,Lower Middle,Lower quantile,History
KC769N10A000,KC769N11A000,KC769N10A000,488367,445188,D&O WW,OM,90411,ENGINEERING,DT,D & O PUBLIC - 1 A SIDE,2011-11-01,2012-10-31,2012-11-01,NEW YORK,2011.0,10000000.0,29773.0749,37500.0,39950.0,0.0,0.0,5000000.0,LEAD,50.0,50.0,MARSH,40000000.0,0.0,0.0,0.6444,0.0,33095.0,24664.35,37500.0,27947.21,0.5,0.0,0.0,59546.1498,1.0653333333333332,0.06533333333333333,25.47415544430538,2011,Excess,40000000.0,0.0,0.0,0.0,0.0,0.0,0.8284105131414268,0.8825333333333333,0.56870448,Upper Middle,Upper Quantile,History
KD508C12A000,KD508C13A000,KD508C12A000,551969,498831,D&O WW,OM,90425,SPECIALTY / FINANCE / PROFESSIONAL SERVI,DP,D & O PRIVATE,2013-02-06,2014-02-05,2014-02-06,UNITED KINGDOM,2013.0,1235600.0,1853.4,2141.2948,2471.2,0.0,0.0,1235600.0,LEAD,100.0,100.0,RFIB GROUP LIMITED,0.0,0.0,0.0,0.6463,0.0,2141.29,1605.97,2141.29,1605.97,1.0,0.0,0.0,1853.4,1.1540680900173108,0.15406809001731087,24.99999999999999,2013,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.8664980576238265,1.0,0.6463,Upper Middle,Upper Quantile,History
KD654L13B000,KD654L13B000,,566109,-1,D&O WW,Re,90410,ELECTRONIC HARDWARE,DQ,D & O PUBLIC,2013-07-01,2014-07-01,2014-07-01,JAPAN,2013.0,18538259.166,1441.62555028,1922.16744156,1922.16744156,0.0,0.0,2317282.39575,FOLLOW,12.5,37.5,FABER GLOBAL,55614777.498,92691.29583,0.0,0.7459,0.0,4228.47,3171.35,1922.17,1441.63,0.125,0.0,0.0,11533.00440224,1.0,0.0,25.000001607040023,2013,Excess,55707468.79383,0.0,0.0,0.0,0.0,0.0,2.1998447734440045,2.1998418454142974,1.6408620324945244,Upper Quantile,Upper Quantile,History
KD634A12A000,KD634A17A000,KD634A16A000,785067,740520,D&O WW,OM,90413,HEALTHCARE,DQ,D & O PUBLIC,2017-10-01,2018-09-30,2018-10-01,SOUTH AFRICA,2017.0,24402896.40307597,2848.71249732,3294.91731172,2848.71249732,0.0,0.0,2762578.693098705,FOLLOW,11.3207,46.93,AON,33151060.431924026,0.0,0.0,0.863,0.0,4465.54,4465.54,3294.92,3294.92,0.11320699999982312,0.0,0.0,25163.748684484624,0.8645778415097544,-0.13542215849024566,0.0,2017,Excess,33151060.431924026,0.0,0.0,0.0,0.0,0.0,1.5675642958708795,1.3552802495963483,1.1696068554016485,Upper Quantile,Upper Quantile,Recent
KD700C13A000,KD700C13A000,,551120,-1,D&O WW,OM,90411,ENGINEERING,DT,D & O PUBLIC - 1 A SIDE,2013-04-01,2014-03-31,2014-04-01,CALIFORNIA,2013.0,15000000.0,17983.5346,19998.0,19998.0,0.0,0.0,4999500.0,FOLLOW,33.33,33.34,MARSH,125000000.0,0.0,0.0,0.7459,0.0,7876.55,7083.12,19998.0,17983.54,0.3333,0.0,0.0,53955.999399939996,1.0,0.0,10.073334333433348,2013,Excess,125000000.0,0.0,0.0,0.0,0.0,0.0,0.39386688668866887,0.39386688668866887,0.2937853107810781,Upper Quantile,Lower Middle,History
KO998Q12B000,KO998Q13B000,KO998Q12B000,564584,510450,D&O WW,Re,90421,OIL AND GAS,DQ,D & O PUBLIC,2013-06-15,2014-06-14,2014-06-15,COLOMBIA,2013.0,50000000.0,4882.5,4500.0,6300.0,6492.682608,0.0,4500000.0,FOLLOW,9.0,25.0,WILLIS,200000000.0,750000.0,3.0,0.5328,-0.15,8279.46,6416.58,4500.0,3487.5,0.09,6492.682608,72140.91786666667,54250.0,1.4,0.4,22.499999999999996,2013,Excess,200750000.0,0.0,0.0014428183573333333,614.4393241167435,0.0,1.329786504454685,1.3141999999999998,1.8398799999999997,0.9802880639999999,Lower quantile,Upper Quantile,History
KD719C13A000,KD719C13A000,,563223,-1,D&O WW,OM,90428,TRANSPORT,DT,D & O PUBLIC - 1 A SIDE,2013-06-03,2014-04-29,2014-04-30,UNITED KINGDOM,2013.0,12356000.0,3025.193616,3361.32624,3361.32624,0.0,0.0,2471200.0,FOLLOW,20.0,20.0,MARSH,18534000.0,0.0,0.0,0.7459,0.0,6872.65,6185.39,3361.33,3025.19,0.2,0.0,0.0,15125.968079999999,1.0,0.0,9.999999999999998,2013,Excess,18534000.0,0.0,0.0,0.0,0.0,0.0,2.044624505117956,2.0446222179910927,1.525083712399556,Upper Quantile,Upper Quantile,History
KD588J12A000,KD588J16A000,KD588J15A000,729655,676031,D&O WW,Binder,90409,DIVERSIFIED INDUSTRIES,DO,D & O GENERAL,2016-07-01,2017-06-30,2017-07-01,USA,2016.0,18534000.0,714176.8,977040.8371936801,840208.0,1217841.2855,0.0,1575390.0,FOLLOW,8.5,25.0,PARAGON INTERNATIONAL INSURANCE BROKERS,0.0,0.0,41.0,0.825,0.0,0.0,0.0,977040.84,830484.71,0.085,1217841.2855,14327544.535294117,8402080.0,0.8599517727562952,-0.1400482272437048,14.999999999999991,2016,Primary,0.0,0.0,0.7730411425107434,57.408753686762154,0.0,1.7052378143619338,0.0,0.0,0.0,Upper Quantile,Lower quantile,Recent
KD401L14A000,KD401L14A000,KD401L11A000,634297,-1,D&O WW,OM,90404,COMPUTER HARDWARE,DT,D & O PUBLIC - 1 A SIDE,2014-08-31,2021-08-12,2021-08-13,WORLDWIDE,2014.0,20000000.0,21191.843,20157.7174,22307.2032,0.0,0.0,4416000.0,LEAD,22.08,22.08,MARSH,80000000.0,0.0,0.0,0.59,0.0,14534.39,13807.67,20157.72,19149.83,0.2208,0.0,0.0,95977.54981884059,1.1066333929257286,0.10663339292572871,5.000000179314268,2014,Excess,80000000.0,0.0,0.0,0.0,0.0,0.0,0.6515559063899145,0.721033430368117,0.425409723917189,Lower Middle,Upper Middle,History
KD997Z18A000,KD997Z19A000,KD997Z18A000,906518,874396,D&O WW,OM,90419,MEDIA / PUBLISHING,DT,D & O PUBLIC - 1 A SIDE,2019-12-17,2020-12-16,2020-12-17,NOVA SCOTIA,2019.0,14684176.124540003,34405.02465979722,28760.427357524044,48457.781210982,0.0,0.0,7342088.0622700015,LEAD,50.0,50.0,LOCKTON,44052528.37362,0.0,0.0,0.464,0.162,5825.58,4136.16,28760.43,20419.9,0.5,0.0,0.0,68810.04931959444,1.6848769529255592,0.6848769529255591,28.999999999999993,2019,Excess,44052528.37362,0.0,0.0,0.0,0.0,0.0,0.12021970165401934,0.20255538599388118,0.09398569910116088,Lower quantile,Lower quantile,Recent
KB432A07A000,KB432A12A000,KB432A11A000,528297,483855,D&O WW,OM,90424,RETAILERS,FY,FIDUCIARY,2012-09-30,2013-09-29,2013-09-30,UNITED KINGDOM,2012.0,10000000.0,15675.0,15675.0,15675.0,0.0,0.0,10000000.0,LEAD,100.0,100.0,MARSH,0.0,0.0,0.0,0.6983,0.0,0.0,0.0,15675.0,15675.0,1.0,0.0,0.0,15675.0,1.0,0.0,0.0,2012,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Middle,Lower quantile,History
KD321K11A000,KD321K11A000,,482491,-1,D&O WW,OM,90425,SPECIALTY / FINANCE / PROFESSIONAL SERVI,DP,D & O PRIVATE,2011-09-30,2012-09-29,2012-09-30,SWITZERLAND,2011.0,11231706.20853,26956.094900472002,28079.265521325,33695.11862559,0.0,0.0,11231706.20853,LEAD,100.0,100.0,AON,0.0,56158.53104265,0.0,0.5721,0.0,8140.74,6512.59,28079.27,22463.41,1.0,0.0,0.0,26956.094900472002,1.2000000000000002,0.2000000000000001,19.999999999999996,2011,Primary,56158.53104265,0.0,0.0,0.0,0.0,0.0,0.24159998041429823,0.28991993025459706,0.165863192098655,Lower Middle,Lower Middle,History
KF591S19A000,KF591S20A000,KF591S19A000,939631,910013,D&O WW,OM,90420,MINING,DT,D & O PUBLIC - 1 A SIDE,2020-10-01,2021-09-30,2021-10-01,AUSTRALIA,2020.0,30000000.0,17066.9894,12491.7513,17243.1,0.0,0.0,1499400.0,FOLLOW,4.998,14.66,AON,100000000.0,0.0,0.0,0.56,0.0,3700.77,3662.97,20819.59,20606.96,0.04998,0.0,0.0,341476.3785514206,1.380358893312261,0.3803588933122611,1.021339550312883,2020,Excess,100000000.0,0.0,0.0,0.0,0.0,0.0,0.21462324060058807,0.17775422090444623,0.0995423637064899,Lower Middle,Lower quantile,Recent
KA420Z06A000,KA420Z13A000,KA420Z12A000,585918,533326,D&O WW,OM,90400,AEROSPACE / DEFENCE,DP,D & O PRIVATE,2013-11-01,2014-10-31,2014-11-01,DELAWARE,2013.0,10000000.0,82500.0,75000.0,100000.0,0.0,0.0,5000000.0,LEAD,50.0,50.0,MARSH,0.0,500000.0,0.0,0.5594,0.0,63227.5,52162.69,75000.0,61875.0,0.5,0.0,0.0,165000.0,1.3333333333333333,0.3333333333333333,17.500000000000004,2013,Primary,500000.0,0.0,0.0,0.0,0.0,0.0,0.632275,0.8430333333333333,0.4715928466666667,Lower Middle,Upper Middle,History
KD588J12B000,KD588J13B000,KD588J12B000,566821,517099,D&O WW,Binder,90409,DIVERSIFIED INDUSTRIES,DO,D & O GENERAL,2013-07-01,2014-06-30,2014-07-01,WORLDWIDE,2013.0,12356000.0,120285.59179488,198819.16027644,198819.16015288,124822.272032,0.0,1235600.0,FOLLOW,10.0,60.0,PARAGON INTERNATIONAL INSURANCE BROKERS,0.0,0.0,18.0,0.7459,0.0,0.0,0.0,198819.16,120285.59,0.1,124822.272032,1248222.7203199998,1202855.9179488,0.9999999993785308,-6.214692381263906e-10,39.50000004909607,2013,Primary,0.0,0.0,0.10102158629977338,149.64385785036455,0.0,1.037715907362008,0.0,0.0,0.0,Upper Quantile,Lower quantile,History
