LifetimePolicyReference,PolicyReference,PriorPolicyRef,EclipsePolicyID,PriorEclipsePolicyID,GroupClass,PlacingBasis,SubClassCode,SubClass,StatsMinorClassCode,StatsMinorClassDescription,InceptionDate,ExpiryDate,RenewalDate,Territory,YOA,Limit_100Pct_USD,GNWP,GGTP,GGWP,Inc,Inc_Cat,Exposure,LeaderStatus,LinePct,LeaderLinePct,BrokerUltimateName,XS_100Pct_USD,Ded_100Pct_USD,ClaimCount,PLR,RARC,GrossGrossModelPrice,GrossNetModelPrice,GrossGrossTechnicalPrice,GrossNetTechnicalPrice,EffectiveLine,Inc_ExCat,Full_Inc_ExCat,Full_GNWP,PricingStrength,PricingStrength2,BrokerFeePct,YOA_cat,Excess,Attachment,CLR_Cat,CLR_ExCat,ClaimFrequency,ILR_Cat,ILR_ExCat,ModelToActualRto,ModelToTechnicalRto,PLR_ex_adj,PLR_band,PLR_band_ex_adj,YOA_recent
CN850E19A000,CN850E19A000,,875851,-1,SPECIE,OM,24104,Gallery/Dealers,WA,Fine Arts/War,2019-01-15,2020-01-14,2020-01-15,WORLDWIDE,2019.0,6382450.938708,2708.68232,4397.105008,4514.48083,0.0,0.0,3191225.469354,LEAD,50.0,50.0,JLT,0.0,1235.6,0.0,0.75,0.0,4212.16,2527.3,4397.11,2638.26,0.5,0.0,0.0,5417.36464,1.0266938864972406,0.02669388649724054,40.000136848515545,2019,Primary,1235.6,0.0,0.0,0.0,0.0,0.0,0.9330330903188262,0.957938282189893,0.7184537116424197,Upper Quantile,Upper Quantile,History
CK957Z15A000,CK957Z15A000,,685493,-1,SPECIE,OM,24105,Corporate Collection,WA,Fine Arts/War,2015-08-01,2016-07-31,2016-08-01,UNITED KINGDOM,2015.0,154450000.0,9736.86803712,11275.789056,11591.509568,0.0,0.0,24712000.0,FOLLOW,16.0,26.67,ARTHUR J. GALLAGHER & CO.,0.0,0.0,0.0,0.75,0.0,0.0,0.0,11275.79,9471.66,0.16,0.0,0.0,60855.425232,1.0279998597377096,0.027999859737709507,15.999999999999993,2015,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CK643B15A000,CK643B16A000,CK643B15A000,713589,661505,SPECIE,OM,23900,Cash in Transit,CA,CASH IN TRANSIT,2016-03-18,2017-07-18,2017-07-19,ITALY,2016.0,1123170.620853,26893.590455421527,93223.39065760562,35858.12060722871,0.0,0.0,224634.1241706,FOLLOW,20.0,33.33,WILLIS,0.0,16847.559312795,0.0,2.0,-0.25,0.0,0.0,93223.39,69917.54,0.19999999999999998,0.0,0.0,134467.95227710766,0.38464724737303074,-0.6153527526269693,25.00000000000001,2016,Primary,16847.559312795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CF356Z13A000,CF356Z13A000,,585697,-1,SPECIE,Re,23900,Cash in Transit,SP,SPECIE,2013-11-10,2014-11-09,2014-11-10,RUSSIAN FEDERATION,2013.0,10000000.0,1806.943,2470.455,2676.9523,0.0,0.0,450000.0,FOLLOW,4.5,20.0,MARSH,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2470.46,1667.56,0.045,0.0,0.0,40154.28888888889,1.0835867481901107,0.08358674819011074,32.499992622206975,2013,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CD675D09A000,CD675D15A000,CD675D13A000,648790,565471,SPECIE,OM,23705,Precious Metal Refining/Recycling,SP,SPECIE,2015-01-01,2016-06-30,2016-07-01,WORLDWIDE,2015.0,50000000.0,12029.9387,12437.188,17434.6938,0.0,0.0,2058823.5,FOLLOW,4.1176,20.0,WILLIS,0.0,0.0,0.0,0.55,0.0,0.0,0.0,12437.19,8581.66,0.04117647,0.0,0.0,292155.65831650945,1.40181959137387,0.4018195913738701,31.000000126185178,2015,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CK420Z14A000,CK420Z16A000,CK420Z15A000,749557,693713,SPECIE,OM,23721,J Form,SP,SPECIE,2016-12-01,2017-11-30,2017-12-01,WORLDWIDE,2016.0,625000000.0,18261.2972,22280.9066,26370.1043,0.0,0.0,30640793.75,FOLLOW,4.9025,5.2,LOCKTON,400000000.0,0.0,0.0,0.65,0.1,0.0,0.0,22280.91,15429.53,0.04902527,0.0,0.0,372487.4376010576,1.1835292330519442,0.18352923305194416,30.7500001052328,2016,Excess,400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CE125H11A000,CE125H16A000,CE125H15A000,722960,671864,SPECIE,OM,23806,Wholesale ,JB,JEWELLERS BLOCK,2016-05-17,2017-05-16,2017-05-17,NORTH AMERICA,2016.0,45000000.0,3650.7579,5364.6267,6349.1444,0.0,0.0,5147955.0,FOLLOW,11.4399,25.0,WILLIS,0.0,10000.0,0.0,0.65,-0.12,0.0,0.0,5364.63,3084.66,0.114399,0.0,0.0,31912.49836099966,1.1835202624629968,0.1835202624629968,42.50000204751998,2016,Primary,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CQ342G21A000,CQ342G21A000,,959417,-1,SPECIE,Re,24103,Private Collection,WA,Fine Arts/War,2021-01-01,2021-12-31,2022-01-01,USA,2021.0,190282400.0,73950.66,126050.67478584,98600.88,0.0,0.0,15184535.52,FOLLOW,7.98,15.02,BMS,1235600.0,0.0,0.0,0.9673,0.0,142320.37,106740.28,142320.37,106740.28,0.0798,0.0,0.0,926700.0000000001,0.7822320679165171,-0.21776793208348294,25.0,2021,Excess,1235600.0,0.0,0.0,0.0,0.0,0.0,1.4433985781871317,1.0,0.9673,Upper Quantile,Upper Quantile,Recent
CP215C19C000,CP215C19C000,,900410,-1,SPECIE,OM,23705,Precious Metal Refining/Recycling,SP,SPECIE,2019-07-01,2020-12-31,2021-01-01,BELGIUM,2019.0,275105981.7086577,16840.539271780544,27152.55451425262,29415.789477583934,0.0,0.0,26630259.02939807,FOLLOW,9.68,2.4,AON,33695118.625590004,0.0,0.0,0.7108,0.0,61466.17,35189.38,27152.55,15544.84,0.09680000000000002,0.0,0.0,173972.5131382287,1.0833525612532449,0.08335256125324492,42.75000069396832,2019,Excess,33695118.625590004,0.0,0.0,0.0,0.0,0.0,2.089563839408077,2.2637347136825086,1.609062634485527,Upper Quantile,Upper Quantile,Recent
CN990B19B000,CN990B19B000,,886797,-1,SPECIE,OM,24104,Gallery/Dealers,WA,Fine Arts/War,2019-03-31,2020-03-30,2020-03-31,USA,2019.0,250000000.0,384.2,570.2762,583.75,0.0,0.0,31250000.0,FOLLOW,12.5,12.5,HOWDEN,0.0,1000.0,0.0,0.7522,0.0,674.87,444.17,570.28,375.33,0.125,0.0,0.0,3073.6,1.02362679698013,0.023626796980129948,34.184154175588866,2019,Primary,1000.0,0.0,0.0,0.0,0.0,0.0,1.1560942184154175,1.1834011362839307,0.8901543347127727,Upper Quantile,Upper Quantile,Recent
CD680H16B000,CD680H16B000,CD680H14B000,700066,-1,SPECIE,Re,24103,Private Collection,WA,Fine Arts/War,2016-01-01,2016-07-30,2016-07-31,WORLDWIDE,2016.0,197696000.0,2846.939782,3265.33939536,3349.34092,0.0,0.0,10717890.944,FOLLOW,5.4214,9.38,MARSH,6178000.0,0.0,0.0,0.75,0.0,0.0,0.0,3265.34,2775.54,0.054214,0.0,0.0,52513.0,1.0257252047855623,0.02572520478556234,15.000000000000002,2016,Excess,6178000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CM231E16A000,CM231E16A000,,740175,-1,SPECIE,Binder,23810,Jewellers Block Facility,JB,JEWELLERS BLOCK,2016-10-01,2017-09-30,2017-10-01,WORLDWIDE,2016.0,30000000.0,846517.3758,2295566.404,1302334.4247,963270.195232,113148.38,5250000.0,LEAD,17.5,17.5,ARTHUR J. GALLAGHER & CO.,0.0,0.0,115.0,1.36,0.0,0.0,0.0,2295566.4,1492118.16,0.175,850121.815232,4857838.944182857,4837242.147428572,0.5673259647077498,-0.43267403529225024,35.00000001958023,2016,Primary,0.0,0.021552072380952383,0.16192796480609523,135.85072591253004,0.1336633874680591,1.0042579627247386,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CL941C16A000,CL941C17A000,CL941C16A000,762934,722038,SPECIE,Binder,24111,ASSETGUARD,WA,Fine Arts/War,2017-03-01,2018-02-28,2018-03-01,WORLDWIDE,2017.0,5000000.0,98787.336,129032.712,136258.4,8410.14,0.0,4000000.0,LEAD,80.0,80.0,TYSER,0.0,0.0,3.0,0.75,0.0,0.0,0.0,161290.89,116935.9,0.8,8410.14,10512.675,123484.16999999998,1.0559988849959225,0.055998884995922545,27.500002935598832,2017,Primary,0.0,0.0,0.002102535,30.368265017289264,0.0,0.08513378678416837,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CL941C16A000,CL941C16A000,,722038,-1,SPECIE,Binder,24111,ASSETGUARD,WA,Fine Arts/War,2016-05-01,2017-03-01,2017-03-02,USA,2016.0,5000000.0,148703.9,186787.44,191876.0,1610.0,0.0,5000000.0,LEAD,100.0,100.0,TYSER,0.0,0.0,1.0,0.75,0.0,0.0,0.0,186787.44,144760.27,1.0,1610.0,1610.0,148703.9,1.027242516948677,0.02724251694867705,22.499999999999996,2016,Primary,0.0,0.0,0.000322,6.724773190212227,0.0,0.010826884836241685,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CE140Z11A000,CE140Z14A000,CE140Z13A000,621469,565477,SPECIE,OM,23806,Wholesale ,JB,JEWELLERS BLOCK,2014-07-01,2015-06-30,2015-07-01,WORLDWIDE,2014.0,20000000.0,4849.5652,6696.0457,7759.3044,0.0,0.0,1695652.2,FOLLOW,8.4783,10.0,WILLIS,0.0,25000.0,0.0,0.65,0.0,0.0,0.0,6696.05,4185.03,0.08478261,0.0,0.0,57199.998914871816,1.1587890447043991,0.15878904470439925,37.500000644387654,2014,Primary,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CM522F17A000,CM522F17A000,,759084,-1,SPECIE,OM,24105,Corporate Collection,WA,Fine Arts/War,2017-01-16,2018-01-15,2018-01-16,MONACO,2017.0,106044904.12,12243.6737,15465.0632,16324.8995,0.0,0.0,18557858.221,FOLLOW,17.5,50.0,GUEST KRIEGER LTD,0.0,0.0,0.0,0.75,0.0,0.0,0.0,15465.06,11598.8,0.175,0.0,0.0,69963.84971428571,1.055598628268134,0.05559862826813401,25.000005666191083,2017,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CK963L15A000,CK963L16A000,CK963L15A000,738954,686514,SPECIE,OM,24103,Private Collection,WA,Fine Arts/War,2016-09-11,2017-09-10,2017-09-11,WORLDWIDE,2016.0,2539382.8792,8117.29100416,10942.36338448,12025.61637568,0.0,0.0,846630.25192528,LEAD,33.34,33.34,WILLIS,0.0,0.0,0.0,0.7,0.0,0.0,0.0,10942.36,7386.1,0.33340000000000003,0.0,0.0,24347.003611757646,1.098996254569321,0.098996254569321,32.50000041098933,2016,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CM107D16A000,CM107D16A000,,733502,-1,SPECIE,OM,23713,Diamond Polishing ,SP,SPECIE,2016-08-02,2016-11-01,2016-11-02,ISRAEL,2016.0,5000000.0,5500.0,9749.2,10000.0,0.0,0.0,1000000.0,LEAD,20.0,20.0,R K HARRISON,0.0,0.0,0.0,0.75,0.0,0.0,0.0,9749.2,5362.06,0.2,0.0,0.0,27500.0,1.0257251877077094,0.025725187707709273,44.99999999999999,2016,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CN536D20A000,CN536D20A000,,935583,-1,SPECIE,OM,23703,Vault,SP,SPECIE,2020-07-04,2021-07-03,2021-07-04,UNITED KINGDOM,2020.0,451000000.0,6249.9997,3253.9909,6249.9997,0.0,0.0,24999998.87,FOLLOW,5.5432,48.78,JLT,1556250000.0,0.0,0.0,0.391,0.0,4555.59,4555.59,4555.59,4555.59,0.05543237,0.0,0.0,112749.99968429998,1.920718247859882,0.9207182478598821,0.0,2020,Excess,1556250000.0,0.0,0.0,0.0,0.0,0.0,0.7288944349869328,1.0,0.391,Upper Quantile,Upper Quantile,Recent
CL941C16A000,CL941C18A000,CL941C17A000,826524,762934,SPECIE,Binder,24111,ASSETGUARD,WA,Fine Arts/War,2018-03-01,2019-02-28,2019-03-01,WORLDWIDE,2018.0,5000000.0,157360.0,210987.392,224800.0,21522.38,0.0,4000000.0,LEAD,80.0,80.0,TYSER,0.0,0.0,3.0,0.75,0.0,0.0,0.0,263734.24,184613.97,0.8,21522.38,26902.975,196700.0,1.0654665090130124,0.06546650901301253,30.000000000000004,2018,Primary,0.0,0.0,0.005380595,19.064565327910525,0.0,0.13677160650737163,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CE252Q14B000,CE252Q14B000,,636750,-1,SPECIE,OM,23705,Precious Metal Refining/Recycling,SP,SPECIE,2014-10-14,2015-10-13,2015-10-14,USA,2014.0,12500000.0,2940.3675,4182.6561,4200.525,0.0,0.0,3333750.0,FOLLOW,26.67,33.33,LOCKTON,10000000.0,0.0,0.0,0.75,0.0,0.0,0.0,4182.66,2927.86,0.2667,0.0,0.0,11025.0,1.0042721418096026,0.004272141809602632,29.999999999999993,2014,Excess,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CN947J19A000,CN947J19A000,,882390,-1,SPECIE,Re,23900,Cash in Transit,CA,CASH IN TRANSIT,2019-03-02,2020-03-01,2020-03-02,BRAZIL,2019.0,7284894.13292,10457.05615468,16263.98335744,14324.73498148,0.0,0.0,728489.413292,FOLLOW,10.0,20.0,MARSH,1821223.53323,0.0,0.0,0.8742,0.0,28660.51,20922.18,16263.98,11872.71,0.09999999999999999,0.0,0.0,104570.5615468,0.8807642424773581,-0.11923575752264196,27.000002665322608,2019,Excess,1821223.53323,0.0,0.0,0.0,0.0,0.0,2.0007706974721886,1.762207651509655,1.5405219289497403,Upper Quantile,Upper Quantile,Recent
CK224F14A000,CK224F18A000,CK224F17A000,842412,790706,SPECIE,Binder,23810,Jewellers Block Facility,JB,JEWELLERS BLOCK,2018-09-01,2019-09-30,2019-10-01,WORLDWIDE,2018.0,30000000.0,85429.0836,151957.5546,142858.0,30734.367894,0.0,2142870.0,FOLLOW,7.1429,50.0,H W WOOD,0.0,0.0,18.0,0.85,0.0,151957.55,90870.62,151957.55,90870.62,0.071429,30734.367894,430278.5688445869,1195999.9944000335,0.9401177873390179,-0.05988221266098213,40.200000279998314,2018,Primary,0.0,0.0,0.01434261896148623,210.70107791721648,0.0,0.3597646913538939,1.063696467821193,1.0,0.85,Upper Quantile,Upper Quantile,History
CK717J15A000,CK717J15A000,,667481,-1,SPECIE,Re,23900,Cash in Transit,CA,CASH IN TRANSIT,2015-05-01,2016-04-30,2016-05-01,WORLDWIDE,2015.0,479870543.1798,17791.91618552,27691.69437584,28467.065625,0.0,0.0,35990290.73848499,FOLLOW,7.5,20.0,MARSH,0.0,66648.68655275,0.0,0.75,0.0,0.0,0.0,27691.69,17307.31,0.075,0.0,0.0,237225.54914026667,1.0280001374649173,0.028000137464917328,37.49999940318752,2015,Primary,66648.68655275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CF081V13A000,CF081V18A000,CF081V17A000,847646,797946,SPECIE,OM,24103,Private Collection,WA,Fine Arts/War,2018-09-24,2019-09-23,2019-09-24,BRITISH VIRGIN ISLANDS,2018.0,61258448.569432,11243.94875604,11905.95506436,17298.3827016,0.0,0.0,13612974.957995277,FOLLOW,22.2222,20.0,INTERNATIONAL RISK SOLUTIONS,0.0,308.9,0.0,0.55,0.0,11905.96,7738.87,11905.96,7738.87,0.22222199999998302,0.0,0.0,50597.82000000386,1.4529185275847392,0.4529185275847392,35.0,2018,Primary,308.9,0.0,0.0,0.0,0.0,0.0,0.6882701235936217,1.0,0.55,Upper Quantile,Upper Quantile,History
CP162Q19B000,CP162Q19B000,,954341,-1,SPECIE,Other,24110,Fine Arts Facility,WA,Fine Arts/War,2019-05-31,2020-05-31,2020-05-31,WORLDWIDE,2019.0,25497129.46522,7423.6157736,7621.09344308,11855.02264388,0.0,0.0,2799584.8152811565,FOLLOW,10.98,35.0,BOWOOD,0.0,0.0,0.0,0.495,0.0,7621.09,4772.33,7621.09,4772.33,0.10980000000000001,0.0,0.0,67610.34402185792,1.5555540333447078,0.5555540333447078,37.379994989445734,2019,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.6428574815025164,1.0,0.495,Upper Quantile,Upper Quantile,Recent
CK963L15A000,CK963L15A000,,686514,-1,SPECIE,OM,23807,Retail,JB,JEWELLERS BLOCK,2015-09-11,2016-09-10,2016-09-11,WORLDWIDE,2015.0,2050231.08,16856.02431,16397.168805,16856.02431,0.0,0.0,1537673.31,LEAD,75.0,100.0,WILLIS,0.0,0.0,0.0,0.75,0.0,0.0,0.0,16397.17,16397.17,0.75,0.0,0.0,22474.699080000002,1.0279838251625537,0.027983825162553697,0.0,2015,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CF096D13A000,CF096D13A000,,574027,-1,SPECIE,OM,23900,Cash in Transit,SP,SPECIE,2013-08-17,2013-11-29,2013-11-30,IRELAND (EIRE),2013.0,6739023.725118001,3677.4852467968926,4587.028815563652,4326.453231525757,0.0,0.0,1347804.7450236,LEAD,20.0,20.0,WILLIS,0.0,28079.265521325,0.0,0.85,0.0,0.0,0.0,4587.03,3898.97,0.19999999999999998,0.0,0.0,18387.426233984464,0.9431929480901079,-0.05680705190989208,15.000000000000014,2013,Primary,28079.265521325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CK489H14A000,CK489H16A000,CK489H15A000,758943,704010,SPECIE,OM,23703,Vault,SP,SPECIE,2016-12-31,2017-12-31,2017-12-31,LUXEMBOURG,2016.0,106701208.981035,2365.463369948924,2960.955067394797,3504.3901652224367,0.0,0.0,5690695.57858554,FOLLOW,5.3333,22.49271608934229,WILLIS,28079265.521325,0.0,0.0,0.65,0.05,0.0,0.0,2960.96,1998.64,0.053333000000000005,0.0,0.0,44352.71539101352,1.1835337198499882,0.18353371984998826,32.4999997596221,2016,Excess,28079265.521325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CL918C16A000,CL918C16A000,,719196,-1,SPECIE,Re,23807,Retail,JB,JEWELLERS BLOCK,2016-05-01,2017-04-30,2017-05-01,WORLDWIDE,2016.0,54449108.1954,28732.719625,43095.53826968,44204.18420004,0.0,0.0,2348444.485575797,FOLLOW,4.3131,15.0,R K HARRISON,0.0,2722.45540977,2.0,0.75,0.0,0.0,0.0,43095.54,28012.1,0.043130999999999996,0.0,0.0,666173.2773411237,1.0257253064904863,0.025725306490486276,35.000000237592886,2016,Primary,2722.45540977,0.0,0.0,69.60705516577079,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CE468S13B000,CE468S13B000,,564214,-1,SPECIE,Re,24100,WORKS OF ART,WA,Fine Arts/War,2013-06-15,2014-06-14,2014-06-15,WORLDWIDE,2013.0,131445000.0,4011.7448,4123.1936,6010.1044,0.0,0.0,6010104.4263,FOLLOW,4.5723,18.5,MARSH,0.0,0.0,0.0,0.55,0.0,0.0,0.0,4123.19,2752.23,0.04572334,0.0,0.0,87739.53958744046,1.4576333257793184,0.4576333257793184,33.24999811983299,2013,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CK116D14A000,CK116D15A000,CK116D14A000,684035,627598,SPECIE,Re,24108,Shippers & Packers,WA,Fine Arts/War,2015-08-01,2016-07-30,2016-07-31,WORLDWIDE,2015.0,39077200.0,3046.2453,3357.1297,3982.02,368.93,0.0,1949952.28,FOLLOW,4.99,25.0,WILLIS,0.0,0.0,4.0,0.65,0.0,0.0,0.0,3357.13,2568.2,0.0499,368.93,7393.386773547094,61047.0,1.1861382656737987,0.18613826567379868,23.5,2015,Primary,0.0,0.0,0.00018919950184627081,1313.0918905315996,0.0,0.12110974779345576,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CE231Q11A000,CE231Q13A000,CE231Q12A000,589146,537854,SPECIE,OM,24100,WORKS OF ART,WA,Fine Arts/War,2013-12-31,2014-12-30,2014-12-31,WORLDWIDE,2013.0,150000000.0,6319.3588,8445.4842,9027.6555,19266.98,0.0,4166700.0,FOLLOW,2.7778,13.333333333333334,WILLIS,0.0,0.0,1.0,0.75,0.0,0.0,0.0,8445.48,5911.84,0.027778,19266.98,693605.7311541507,227495.09683922527,1.06893285052857,0.06893285052857004,30.000000553853656,2013,Primary,0.0,0.0,0.004624038207694339,158.24390284659893,0.0,3.0488821112673645,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CM049K16A000,CM049K16A000,,728226,-1,SPECIE,Binder,23722,Specie Facility,SP,SPECIE,2016-06-30,2016-12-31,2017-01-01,WORLDWIDE,2016.0,1020000000.0,340242.1022,544342.6232,523449.3884,226924.274112,40803.17,26010000.0,FOLLOW,2.55,2.3039215686274512,JLT,0.0,0.0,97.0,0.8,0.0,0.0,0.0,544342.62,353822.7,0.0255,186121.10411200003,7298866.82792157,13342827.537254903,0.9616174925322291,-0.03838250746777096,35.00000004967051,2016,Primary,0.0,0.0015687493271818531,0.00715575179207997,285.09111415900486,0.11992392986102351,0.5470254942246827,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CL198F15A000,CL198F15A000,,690129,-1,SPECIE,OM,23712,Diamond Cutting ,SP,SPECIE,2015-10-15,2016-02-15,2016-02-16,SOUTH AFRICA,2015.0,1140000.0,1772.498,2392.252,2363.33,0.0,0.0,228000.0,LEAD,20.0,20.0,LLOYD & PARTNERS LIMITED,0.0,0.0,0.0,0.75,0.0,0.0,0.0,2392.25,1794.19,0.2,0.0,0.0,8862.49,0.9879101365575198,-0.01208986344248015,24.99997884341162,2015,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CM593S17A000,CM593S19A000,CM593S18A000,876836,830356,SPECIE,OM,24103,Private Collection,WA,Fine Arts/War,2019-03-01,2020-02-29,2020-03-01,WORLDWIDE,2019.0,65037491.0,4548.7244,7356.02,8714.03,0.0,0.0,12942784.595699998,FOLLOW,19.9005,25.0,AON,0.0,0.0,0.0,0.65,0.0,7356.02,3839.84,7356.02,3839.84,0.1990049799999203,0.0,0.0,22857.339550004333,1.1846120592385556,0.18461205923855564,47.79999150794754,2019,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.8441582138229958,1.0,0.65,Upper Quantile,Upper Quantile,Recent
CM710J17A000,CM710J17A000,,775158,-1,SPECIE,OM,24200,ART EXHIBITIONS & RELATED TRANSITS,WA,Fine Arts/War,2017-04-20,2017-09-02,2017-09-03,UNITED KINGDOM,2017.0,77415600.0,4146.0704,4862.8697,5922.9575,0.0,0.0,12288178.188,FOLLOW,15.873,64.58646577692352,ARTHUR J. GALLAGHER & CO.,325000000.0,0.0,0.0,0.65,0.0,0.0,0.0,4862.87,3404.01,0.15872999999999998,0.0,0.0,26120.269640269642,1.2179963407203775,0.21799634072037755,29.99999746748142,2017,Excess,325000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CL998J16A000,CL998J19A000,CL998J18A000,881671,842407,SPECIE,OM,24103,Private Collection,WA,Fine Arts/War,2019-06-01,2020-05-31,2020-06-01,WORLDWIDE,2019.0,275000000.0,14785.665,14662.2368,25714.2,0.0,0.0,23571350.0,FOLLOW,8.5714,17.5,WILLIS,0.0,10000.0,0.0,0.4391,0.0,7908.66,4547.48,14662.24,8430.79,0.085714,0.0,0.0,172500.0,1.7537706115890859,0.7537706115890858,42.49999999999999,2019,Primary,10000.0,0.0,0.0,0.0,0.0,0.0,0.30756002520008396,0.5393896157749429,0.23684598028677745,Upper Quantile,Upper Quantile,Recent
CE252Q11A000,CE252Q14A000,CE252Q13A000,609648,550787,SPECIE,OM,23705,Precious Metal Refining/Recycling,SP,SPECIE,2014-03-18,2015-03-17,2015-03-18,USA,2014.0,27500000.0,3383.4362,4812.9188,4833.4814,0.0,0.0,7334250.0,FOLLOW,26.67,33.33,LOCKTON,10000000.0,0.0,0.0,0.75,0.05,0.0,0.0,4812.92,3369.04,0.2667,0.0,0.0,12686.299962504687,1.00427237625534,0.00427237625533996,30.00001613743667,2014,Excess,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CL932E16A000,CL932E18A000,CL932E17A000,824976,773792,SPECIE,OM,23703,Vault,SP,SPECIE,2018-05-12,2019-05-12,2019-05-12,GERMANY,2018.0,1123170620.853,4953.18243796173,6641.198708919442,7075.9749113739,0.0,0.0,14151949.8227478,FOLLOW,1.26,4.4516833926823285,HOWDEN,2246341241.706,0.0,0.0,0.75,0.0,0.0,0.0,6641.2,4648.84,0.012600000000000002,0.0,0.0,393109.71729854995,1.0654665251727122,0.06546652517271216,29.999999999999993,2018,Excess,2246341241.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CF097L13A000,CF097L13A000,,574046,-1,SPECIE,Re,24101,"FINE ART PRIMARY , OPEN TO PUBLIC",WA,Fine Arts/War,2013-08-15,2015-03-30,2015-03-31,WORLDWIDE,2013.0,127000000.0,24619.9507,38671.4776,36474.0011,0.0,0.0,11545570.0,FOLLOW,9.091,15.0,LLOYD & PARTNERS LIMITED,0.0,0.0,0.0,0.85,0.0,0.0,0.0,38671.48,26103.25,0.09091,0.0,0.0,270816.74953250465,0.9431757813153745,-0.05682421868462552,32.500000116521356,2013,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CK712H15A000,CK712H15A000,,666923,-1,SPECIE,OM,23713,Diamond Polishing ,SP,SPECIE,2015-04-24,2015-07-23,2015-07-24,USA,2015.0,30590000.0,24376.406,31006.8,31875.0,0.0,0.0,3059000.0,FOLLOW,10.0,20.0,ARTHUR J. GALLAGHER & CO.,0.0,0.0,0.0,0.75,0.0,0.0,0.0,31006.8,23712.45,0.1,0.0,0.0,243764.05999999997,1.028000309609505,0.028000309609505034,23.525000784313733,2015,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CE116K11A000,CE116K13A000,CE116K12A000,555690,508514,SPECIE,OM,23705,Precious Metal Refining/Recycling,SP,SPECIE,2013-04-20,2014-04-19,2014-04-20,WORLDWIDE,2013.0,90000000.0,11313.4499,12388.4467,14598.0,0.0,0.0,8758800.0,FOLLOW,9.732,15.0,LLOYD & PARTNERS LIMITED,10000000.0,0.0,0.0,0.65,-0.02,0.0,0.0,12388.45,9601.05,0.09732,0.0,0.0,116249.99897246197,1.178355959670069,0.178355959670069,22.500000685025345,2013,Excess,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
